source target
MRPS18B TRMT10B
IGLC7 IGLL5
ABI2 WASF2
ABI2 NCKAP1
ABI2 RGPD5
ABI2 KIAA0355
ABI2 ABL1
ABI2 CASKIN2
ABI2 CYFIP1
ABI2 RAPH1
ABI2 GRN
ABI2 UBXN11
ABI2 KIAA1522
ABI2 NCKAP1L
ABI2 TIMM50
ABI2 ZNF511
ABI2 UBR3
ABI2 WASF3
ABI2 CYFIP2
ABI2 NHSL1
ABI2 TRIM32
ABI2 IKBIP
ABI2 CBLC
ABI2 CGB2
ABI2 EXOC7
ABI2 ABL2
ABI2 HOMER3
ABI2 WASF1
ABI2 AMZ1
ABI2 OBSL1
ABI2 SASS6
ABI2 CEP44
ABI2 LHX4
ABI2 CCDC22
ABI2 C10orf88
ABI2 TNIP1
ABI2 NCK2
SLC25A46 PDCD1
SLC25A46 SLC15A1
SLC25A46 SLC1A5
SLC25A46 PTGIR
SLC25A46 APLNR
SLC25A46 TACR1
SLC25A46 OPRM1
SLC25A46 P2RX2
SLC25A46 GCNT1
SLC25A46 IL13RA2
SLC25A46 SLC5A8
SLC25A46 SLC37A3
SLC25A46 SLC22A6
CDKN2C ANKRD44
CDKN2C CCND3
CDKN2C SLX1A
CDKN2C CDA
CDKN2C CDK4
CDKN2C PROSER2
CDKN2C GAS2L1
CDKN2C CCND1
CDKN2C AVP
CDKN2C CDK6
PRKG1 OAS2
PRKG1 PSMC5
PRKG1 CORO2B
PRKG1 ZKSCAN1
PRKG1 PTK2
P2RX2 LRP11
P2RX2 EIF2AK3
P2RX2 KIAA1586
P2RX2 STARD3
P2RX2 WDFY3
P2RX2 FKBP7
P2RX2 SPPL3
P2RX2 CANX
P2RX2 EPHB4
P2RX2 TUBB3
P2RX2 WFS1
P2RX2 EVI5L
P2RX2 GXYLT1
P2RX2 SLC26A6
P2RX2 HS2ST1
P2RX2 DSTYK
P2RX2 TUBB8
P2RX2 C1QL1
P2RX2 GALNT11
LRRTM4 PILRA
PDIK1L C1orf174
PDIK1L HSP90AA5P
PDIK1L HSP90AB4P
PDIK1L SRC
PDIK1L CTDSPL2
PDIK1L CDC37
PDIK1L HSP90AA1
PDIK1L HSP90AB1
KCNJ8 NAALADL2
KCNJ8 ADAM33
KCNJ8 P2RX4
KCNJ8 TCTN2
KCNJ8 CDH5
KCNJ8 GPR21
KCNJ8 CD1B
KCNJ8 HLA-DQA1
KCNJ8 MCOLN3
RSC1A1 ZG16B
RSC1A1 DDI1
FAM69A B4GAT1
FAM69A GGT7
FAM69A ZACN
FAM69A C1orf85
FAM69A LYPD4
FAM69A NCEH1
FAM69A CLEC2D
FAM69A CHRNA3
FAM69A A4GNT
FAM69A IL17RC
FAM69A HTR3C
FAM69A TMPRSS11B
FAM69A PNLDC1
FAM69A HTR3A
FAM69A CD79B
FAM69A CD1B
FAM69A PLTP
FAM69A MPPE1
FAM69A GRIA3
FAM69A ASIC4
ACOX1 UBA5
ACOX1 RAB6B
ACOX1 FAM60A
ACOX1 RAB30
ACOX1 BOC
ACOX1 HRSP12
ACOX1 FOXS1
ACOX1 LITAF
ACOX1 LACRT
ACOX1 DUSP14
ACOX1 ACBD7
ACOX1 KHDRBS2
ACOX1 UBE2D2
ACOX1 MBNL2
ACOX1 HNRNPF
ZNF358 FAM170A
ZNF358 EFEMP1
ZNF358 VWCE
ZNF358 RPSA
AKR1C2 AKR1C1
AKR1C2 ZFP1
AKR1C2 AKR1C3
AKR1C2 AKR1C4
CNKSR1 CYTH2
CNKSR1 BRCA2
CNKSR1 TRIM24
CNKSR1 TRIM33
CNKSR1 PHLDB3
CNKSR1 CYTH1
CNKSR1 CYTH3
NUCB2 TNNI2
NUCB2 ZNF280A
NUCB2 COLEC10
NUCB2 MANSC1
NUCB2 JUNB
PKN3 SSSCA1
PKN3 TSPYL6
PKN3 SKAP1
PKN3 PTGER3
PKN3 MAS1
PKN3 IL17RA
PKN3 PCDHGB1
PKN3 EFNB3
PKN3 HAVCR2
PKN3 CDH5
PKN3 TGFBR2
PKN3 APBA3
PKN3 ZNF785
PKN3 P4HA2
PKN3 DEF8
PKN3 EFNB2
PKN3 MANSC1
PKN3 RHOA
PKN3 VSIG4
RIMS4 WDR83
KIAA1217 WASF3
KIAA1217 TRIB2
DDIT4L LRRC15
IDH2 SLC15A1
IDH2 MAS1
IDH2 KCMF1
IDH2 C1orf85
GPD1L FAM174A
GPD1L FAS
GPD1L GPD1
GPD1L DKKL1
GPD1L LAMP2
GPD1L C1orf85
GPD1L TGOLN2
GPD1L CCL5
AMDHD2 GNPDA1
BDH1 APLNR
BDH1 SLC15A1
BDH1 SPACA1
BDH1 LAMP2
BDH1 C1orf85
BDH1 TNF
BDH1 IL13RA2
BDH1 LPAR4
BDH1 SLC18A1
ZCCHC12 PGK2
TMEM205 CORO1A
TMEM205 HMOX2
TMEM205 TPM2
TMEM205 RBP4
TMEM205 GDPD5
GRIA2 DGUOK
GRIA2 NUFIP1
WDR83 PPIE
WDR83 SNRPF
WDR83 PRPF19
WDR83 ISY1
WDR83 PIKFYVE
WDR83 CDC40
WDR83 CCT7
WDR83 ARHGEF17
WDR83 SH2B2
WDR83 KIAA1671
WDR83 TSSC4
WDR83 SYF2
WDR83 KIAA1143
WDR83 SNRPG
WDR83 EIF4E2
WDR83 BUD31
WDR83 GIGYF1
WDR83 CRNKL1
WDR83 ZC3H18
WDR83 EXO1
WDR83 CCT6A
WDR83 ECD
WDR83 DVL3
WDR83 AURKAIP1
WDR83 TCP1
WDR83 SIPA1L1
WDR83 ZNF140
WDR83 CCDC12
WDR83 SGOL2
WDR83 SNRPE
WDR83 KCTD3
WDR83 ZHX1
WDR83 NET1
WDR83 NUMA1
WDR83 RNF187
WDR83 CCT6B
WDR83 EAPP
WDR83 ARHGEF2
WDR83 UBB
WDR83 DHX35
WDR83 GIGYF2
WDR83 GPSM1
WDR83 AQR
WDR83 SNRPN
WDR83 CCT3
WDR83 XAB2
WDR83 CCT4
WDR83 SIPA1L3
WDR83 FRMD4A
WDR83 USB1
WDR83 NEK1
WDR83 CCT5
WDR83 PSMG2
WDR83 SNW1
WDR83 DCAF13
WDR83 DACH1
UBE2I RCC1
UBE2I B2M
UBE2I TMEM194A
UBE2I SUMO2
UBE2I RAN
UBE2I RANBP2
UBE2I RANGAP1
UBE2I SAE1
UBE2I SUMO3
UBE2I UBA2
FAM73B NIF3L1
FAM73B VAPA
FAM73B HSPA8
FAM73B HSPA2
FAM73B UBB
FAM73B SIGLECL1
FAM73B UBR4
FAM73B SLC27A2
FAM73B VAPB
AFF1 CDK9
AFF1 ELL3
AFF1 EAF1
AFF1 CAMKV
CLIP1 BMP1
CLIP1 CADPS
CLIP1 RUNDC3A
CLIP1 DAB2IP
CLIP1 GORASP1
HLA-DRA HLA-DMB
HLA-DRA LNPEP
HLA-DRA TCTN2
HLA-DRA CNTNAP3
HLA-DRA LRIG1
HLA-DRA SCARB1
HLA-DRA KCNIP4
HLA-DRA KLK4
HLA-DRA DDX19B
HLA-DRA MAN2A2
HLA-DRA NETO2
HLA-DRA EPHB4
HLA-DRA HLA-DRB5
HLA-DRA DCBLD2
HLA-DRA POMT2
HLA-DRA IMPAD1
HLA-DRA HLA-DRB1
HLA-DRA EIF2AK3
HLA-DRA EPHA3
ATP6AP1 PICK1
ATP6AP1 ATP6V0D1
ATP6AP1 ATP6V0A2
ATP6AP1 KIAA2013
ATP6AP1 ATP6AP2
FAM198A LYZL1
FAM198A LYPD4
FAM198A IFNE
SOS1 GRB2
SAMD7 GAPDHS
SAMD7 FBP1
SAMD7 SAMD11
SAMD7 KLHL15
CIPC CLOCK
CIPC ZMYM4
CIPC ARNTL2
JMJD4 FAM19A3
JMJD4 SNX20
JMJD4 SSH3
JMJD4 LIG3
JMJD4 CDC16
JMJD4 NCAPH2
JMJD4 CCNJL
JMJD4 LYPD4
JMJD4 RFPL4B
JMJD4 PRG2
JMJD4 HNRNPLL
JMJD4 APOBEC3D
JMJD4 CHST8
JMJD4 KIAA1683
JMJD4 CCT3
SUCLG1 SUCLA2
SUCLG1 SUCLG2
SUCLG1 LARS2
SUCLG1 POLR3C
SUCLG1 SERPINC1
CDC37 BTK
CDC37 ITK
CDC37 TNK2
CDC37 CLK3
CDC37 STK35
CDC37 MAP3K6
CDC37 MAP2K5
CDC37 CDK4
CDC37 PCBP1
CDC37 CDK11A
CDC37 AKT3
CDC37 CDK9
CDC37 YES1
UBTD1 GJB7
SRRT GTF2E2
SRRT ZC3H18
SRRT ZFC3H1
SRRT SOST
SRRT CLK2
SRRT RGS13
SRRT ELAVL2
SRRT LUC7L
SMARCD1 ACTBL2
SMARCD1 LRRC15
SMARCD1 PADI3
SMARCD1 SMARCC1
SMARCD1 SMARCD3
SMARCD1 ARID1B
SMARCD1 DSG4
SMARCD1 PBRM1
SMARCD1 SS18L1
SMARCD1 RELB
SMARCD1 NUP50
SMARCD1 JMJD7-PLA2G4B
SMARCD1 SMARCA4
SMARCD1 PKP3
SMARCD1 PHF10
SMARCD1 BRD7
SMARCD1 SELENBP1
SMARCD1 DPF1
SMARCD1 SMARCE1
SMARCD1 BRD9
SMARCD1 SMARCC2
SMARCD1 SMARCA2
SMARCD1 DPF2
SMARCD1 SMARCD2
SMARCD1 SS18
SMARCD1 PLCD1
SMARCD1 DUSP14
SMARCD1 GLTSCR1L
SMARCD1 ARID1A
SMARCD1 BCL7A
SMARCD1 ACTL6B
SMARCD1 ARID2
SMARCD1 GLTSCR1
PABPC3 GALK2
CRYGB CRYGC
WWC2 RHPN1
WWC2 LDLRAD4
ITGB1BP2 PDCD2L
ZNF263 MRPS35
ZNF263 ZNF445
ZNF263 THNSL1
ZNF263 KIF7
ZNF263 CUL7
ZNF263 ZNF687
ZNF263 MTCL1
ZNF263 LENG8
ZNF263 VPS39
ZNF263 NKTR
ZNF263 SIRT1
ZNF263 MRPS24
ZNF263 ASCC3
ZNF263 C18orf25
ZNF263 ZMYM6
ZNF263 AHCYL2
ZNF263 TRAF7
ZNF263 SCRIB
ZNF263 SOGA1
ZNF263 AHCYL1
ZNF263 CENPB
ZNF263 FBXW8
ZNF263 ARIH1
ZNF263 SCAND1
ZNF263 RFWD2
ZNF263 PPP2R2D
ZNF263 ANKRD52
ZNF263 RAD18
ZNF263 TRIM37
ZNF263 ZMYM2
ZNF263 ZSCAN20
ZNF263 ZKSCAN8
ZNF263 TRIM41
ZNF263 KLHL21
ZNF263 ZNF444
ZNF263 VPRBP
ZNF263 ZNF24
ZNF263 USP9X
ZNF263 C10orf2
ZNF263 LTBP4
ZNF263 RPS27A
ZNF263 VPS11
ZNF263 ANKRD17
ZNF263 ANKHD1
ZNF263 PPP1R12A
ZNF263 FBXO11
ZNF263 ZNF232
ZNF263 FTL
GFAP UBR1
GFAP CLEC4M
GFAP DES
GFAP SYNC
GFAP HEATR1
GFAP DNAH14
GFAP C3orf58
GFAP ALG3
GFAP INTS4P2
GFAP INA
GFAP NT5DC1
GFAP NEFM
GFAP HSPA8
GFAP DNASE1L1
GFAP USP10
GFAP UBR2
GFAP VIM
GFAP HMGB1
GFAP SKP2
C10orf107 IFNA17
C10orf107 MOB3C
C10orf107 NME2P1
C10orf107 VSIG8
HDAC1 MGA
HDAC1 E2F6
HDAC1 RERE
HDAC1 CASP8AP2
HDAC1 ZNF608
HDAC1 MBD3
HDAC1 ING2
HDAC1 ARID4A
HDAC1 CCT7
HDAC1 TFDP1
HDAC1 MIER3
HDAC1 CCT4
HDAC1 CHD4
HDAC1 GSE1
HDAC1 GATAD2B
HDAC1 CHD3
HDAC1 RCOR1
HDAC1 PHF12
HDAC1 C11orf30
HDAC1 SFMBT1
HDAC1 MTA2
HDAC1 C9orf41
HDAC1 ZNF217
HDAC1 BCL11A
HDAC1 SAP30L
HDAC1 ZMYM2
HDAC1 FAM60A
HDAC1 ZNF219
HDAC1 CDYL
HDAC1 HMG20B
HDAC1 EHMT2
HDAC1 HDAC2
HDAC1 BRMS1
HDAC1 ELMSAN1
HDAC1 FOXK2
HDAC1 BAHCC1
HDAC1 ZNF521
HDAC1 WIZ
HDAC1 SUDS3
HDAC1 KDM5A
HDAC1 L3MBTL2
HDAC1 DNTTIP1
HDAC1 TRERF1
HDAC1 PHF21A
HDAC1 HIST1H2BA
HDAC1 RREB1
HDAC1 ZMYM3
HDAC1 KDM1A
HDAC1 CHD5
HDAC1 TCP1
HDAC1 ZNF639
HDAC1 GATAD1
HDAC1 ZBTB2
HDAC1 PHF20L1
HDAC1 MTA1
HDAC1 ARID5B
HDAC1 FOXK1
HDAC1 PHF21B
HDAC1 CDK2AP1
HDAC1 HMG20A
HDAC1 EHMT1
HDAC1 MBD3L1
HDAC1 TNRC18
HDAC1 C22orf31
HDAC1 SAP130
HDAC1 MORF4L1
HDAC1 CYBRD1
HDAC1 PWWP2B
HDAC1 PCGF6
HDAC1 BAHD1
HDAC1 CCT3
HDAC1 PWWP2A
HDAC1 BRMS1L
HDAC1 RING1
HDAC1 GATAD2A
HDAC1 ARID4B
HDAC1 CCDC71
HDAC1 CCT5
HDAC1 WDR5
HDAC1 CCT6B
VAMP7 STX12
VAMP7 GINM1
VAMP7 STX7
VAMP7 SNAP29
VAMP7 SIRT2
MOS BIRC6
MOS CLUH
MOS PPP2R5E
MOS PPP2R5A
CYTB UQCRQ
CYTB UQCRB
CYTB CLDND1
CYTB MRPL50
CYTB UQCRH
SOS2 GRB2
ZNF573 TRIM28
NDUFA6 NDUFS6
NDUFA6 NDUFB11
NDUFA6 TOM1L2
SEL1L3 PLTP
SEL1L3 FAM63A
SEL1L3 LAMP3
SEL1L3 SCGB1D1
ZNF92 KLHL40
ZNF92 ZNF550
ZNF92 TRIM44
ZNF92 ZNF223
ZNF92 ZNF707
ZNF92 HSPB8
ZNF92 ZNF169
ZNF92 HIST1H1T
ZNF92 APP
ZNF92 GPATCH4
ZNF92 SDC2
SNX15 HOXC10
RIPK3 AMY1C
RIPK3 EPHA4
F11R IL12A
F11R MBLAC2
F11R PICK1
ENOPH1 CARD9
ENOPH1 THEM4
ENOPH1 RNF41
ENOPH1 VPS52
AMDHD1 KLHL23
TMEM139 RPS6KA3
TMEM139 TRIM68
AKAP1 PRKACB
AKAP1 RPP25
AKAP1 APBB2
AKAP1 REEP5
AKAP1 PRSS37
AKAP1 PRKACG
AKAP1 PRKAR2B
AKAP1 NPAS1
AKAP1 ZFP41
HIGD2A PEX19
HIGD2A PCDHB11
TYW3 CDKAL1
TYW3 ZKSCAN4
TYW3 NAGPA
TYW3 PROZ
TYW3 SYDE1
TYW3 LRP4
TYW3 KIF2A
TYW3 KIF3A
TYW3 NELL2
TYW3 LGALS1
TYW3 PCBP3
TYW3 SORL1
TYW3 KIF2C
TYW3 FBLN1
TYW3 DCAF5
TYW3 FTO
TYW3 BUB1B
TYW3 NELL1
TYW3 LDLR
TYW3 ZKSCAN3
FECH SIRT3
FECH NELFE
FECH NELFB
FECH MMP26
FECH GNA15
FECH RCBTB2
FECH ATPAF2
FECH CYP1A2
FECH PGRMC1
FECH HSPD1
FECH TMOD4
FECH TIMP2
FECH MCCC1
FECH TMOD3
FECH NIT1
FECH C7orf55
FECH CLUH
FECH NELFCD
FECH PPP2CB
FECH UQCC1
PKLR NT5DC1
PKLR MRAS
SLC25A10 LACRT
SLC25A10 PRR4
SLC25A10 CST4
SLC25A10 MRPL12
SLC25A10 SCGB1D1
KCND2 STUB1
KCND2 BAG1
KCND2 HSPA8
KCND2 BAG3
KCND2 KCTD5
KCND2 GNB4
KCND2 KCTD2
RXFP4 RMND1
RXFP4 SC5D
TBC1D30 SCOC
COL9A1 COL2A1
COL9A1 VHL
COL9A1 COL6A2
COL9A1 COL6A1
COL9A1 PPP1R12C
ACAD11 CNTN5
ACAD11 TMOD4
ACAD11 POLR3E
ACAD11 SDF4
ACAD11 LZTS2
ACAD11 SART3
ACAD11 TCL1B
ACAD11 CD2BP2
ACAD11 KHDRBS2
ACAD11 PDYN
ACAD11 PTPN14
ACAD11 C7orf60
ACAD11 GPR156
ACAD11 PPP6R2
ACAD11 TRIM44
ACAD11 DCAF8
ACAD11 TRAK2
ACAD11 SDHB
ACAD11 HSPB8
ACAD11 TMEM194A
ACAD11 GPBP1L1
ACAD11 GTSE1
ACAD11 CDH5
ACAD11 FAM9A
ACAD11 TRAFD1
ACAD11 NR4A1
ACAD11 IL17RA
PPIL2 FGL1
PPIL2 FKBP6
PPIL2 MAPK14
PPIL2 ZNF830
CFHR1 CFHR2
TADA2A CDH19
TADA2A PSME3
TADA2A CCDC101
TADA2A IKZF5
TADA2A WDR5
TADA2A CARD8
TADA2A MBIP
TADA2A TADA3
TADA2A PSMC3
CISH AMBRA1
RNF150 CNN1
SLC44A5 ATG9A
SLC44A5 REEP4
SLC44A5 NME2P1
SLC44A5 UPK1A
SLC44A5 CLDND1
SLC44A5 TMEM63A
SLC44A5 RNF181
SPAG9 SYP
SPAG9 KLHL40
SPAG9 ARFGAP1
SPAG9 COMTD1
SPAG9 KIF16B
SPAG9 ACOT12
SPAG9 RCCD1
SPAG9 BIRC7
SPAG9 SLC30A4
SPAG9 FAM219B
SPAG9 CACNG5
SPAG9 MED9
SPAG9 SPN
SPAG9 RRM2B
SPAG9 SCARB2
SPAG9 FAM174A
SPAG9 TPM3
SPAG9 RRM2
SPAG9 C16orf45
SPAG9 MAPK8IP3
SPAG9 TMEM44
SPAG9 ZBED1
SPAG9 ZFPL1
SPAG9 SMCO1
SPAG9 MND1
SPAG9 PLK1
SPAG9 VASN
SPAG9 TPM1
CUL3 KLHL26
CUL3 KLHL10
CUL3 KLHL36
CUL3 BTBD1
CUL3 KCTD6
CUL3 COPS3
CUL3 KLHL2
CUL3 IBTK
CUL3 KBTBD4
CUL3 KCTD9
CUL3 KLHL15
CUL3 NUDCD3
CUL3 KLHL8
CUL3 COPS7B
CUL3 ZNF444
CUL3 IPP
CUL3 KLHL24
CUL3 KCTD10
CUL3 KBTBD6
CUL3 KCTD3
CUL3 KCTD20
CUL3 KLHL18
CUL3 LRRC42
CUL3 KCTD2
CUL3 COPS6
CUL3 COPS2
CUL3 COPS7A
CUL3 ARMC5
CUL3 KBTBD7
CUL3 GPS1
CUL3 KLHL21
CUL3 KLHL42
CUL3 KCTD13
CUL3 DCUN1D1
CUL3 KLHL28
CUL3 KLHL11
CUL3 ENC1
CUL3 TNFAIP1
CUL3 KBTBD2
CUL3 KLHL23
CUL3 KLHL20
CUL3 KLHL25
CUL3 RHOBTB3
LRRTM1 LRP11
LRRTM1 CISD2
LRRTM1 MARC1
LRRTM1 NSUN3
LRRTM1 AMIGO1
LRRTM1 ATP13A1
LRRTM1 TYW1
LRRTM1 TMEM131
LRRTM1 PDZD8
LRRTM1 PDE3B
LRRTM1 TMEM223
LRRTM1 STIM1
LRRTM1 FRAS1
LRRTM1 KIAA0319L
LRRTM1 CNPY3
LRRTM1 SMPD2
LRRTM1 PCNXL3
LRRTM1 UBE4A
LRRTM1 TSPAN6
LRRTM1 NDC1
LRRTM1 TMEM39A
LRRTM1 SPTLC2
LRRTM1 NUS1
LRRTM1 RETSAT
LRRTM1 CCRN4L
LRRTM1 TTC17
LRRTM1 OSBP
LRRTM1 SUN1
LRRTM1 PNPLA6
LRRTM1 TUBB8
LRRTM1 LRFN3
LRRTM1 CLSTN1
VPS53 CCDC40
VPS53 EXOC6
VPS53 PSMD7
VPS53 CEP170
VPS53 SYCE3
VPS53 EXOC1
VPS53 CCDC132
VPS53 DTNBP1
VPS53 TSSC1
VPS53 PRAF2
VPS53 VPS54
VPS53 SNAP29
CCDC83 KLC1
CCDC83 CHMP2A
CCDC83 RBM12
CCDC83 PPID
CCDC83 TTC33
CCDC83 MCC
USP38 ADAR
USP38 HIST1H1D
USP38 AHSG
G6PD COMMD1
G6PD MED18
G6PD CA10
UBE2C PVR
QRSL1 GPBP1L1
QRSL1 USP47
QRSL1 GATB
QRSL1 ARSG
CDK6 CDKN2D
CDK6 CDKN1A
CDK6 PAK4
CDK6 CCND3
CDK6 FAM26E
CDK6 CCNT1
CDK6 CDKN2A
CDK6 HSP90AA5P
CDK6 CDKN1C
CDK6 CCNT2
CDK6 CDKN1B
CDK6 CDKN2B
CDK6 MCF2L2
NEDD8-MDP1 SLC25A32
NEDD8-MDP1 SPATA6
KLHL18 SMAP1
KLHL18 BAG4
KLHL18 NUDCD3
KLHL18 GPSM1
KLHL18 NEDD9
KLHL18 CFH
KLHL18 SUGT1
KLHL18 UBE2M
KLHL18 ATP6V1G1
SRD5A1 ACTBL2
C6orf141 CAMKK2
C6orf141 PIK3C2A
C6orf141 USP4
C6orf141 ANAPC5
C6orf141 FLNC
C6orf141 TBL1X
C6orf141 CAMK2B
C6orf141 MKS1
C6orf141 DSP
C6orf141 CCDC88A
C6orf141 E2F7
C6orf141 EDRF1
C6orf141 ZNF281
C6orf141 OFD1
C6orf141 TBC1D2B
C6orf141 WDR62
C6orf141 MAD1L1
C6orf141 SPC25
C6orf141 SEC23IP
C6orf141 NUF2
C6orf141 FAM83H
C6orf141 TP73
C6orf141 TUBA4A
C6orf141 GTSE1
C6orf141 HAUS6
C6orf141 TAB1
C6orf141 KRBA1
C6orf141 SMG7
C6orf141 EIF4E2
C6orf141 PLEC
C6orf141 MTFR1L
C6orf141 FBXO7
C6orf141 KIAA1671
C6orf141 PLCH1
C6orf141 PRR14
C6orf141 EIF2AK4
C6orf141 SATB2
C6orf141 BRCA2
C6orf141 WDR19
C6orf141 RICTOR
C6orf141 TROAP
C6orf141 ZNF195
C6orf141 SMG5
C6orf141 KIAA0586
C6orf141 PDE6D
C6orf141 MORC3
C6orf141 ZNF703
C6orf141 BCOR
C6orf141 ALMS1
C6orf141 LRCH2
C6orf141 POLE2
C6orf141 RNASEH2A
C6orf141 NSMCE4A
C6orf141 HAUS7
C6orf141 C14orf80
C6orf141 RAB3GAP1
C6orf141 PRKAR1B
C6orf141 HDAC3
C6orf141 SPC24
C6orf141 CAMK2D
C6orf141 ANKHD1
C6orf141 HAUS3
C6orf141 SAMD1
C6orf141 STIL
C6orf141 HOOK1
C6orf141 SIPA1L2
NPAS1 PRKACB
NPAS1 PRUNE
NPAS1 TUBB1
NPAS1 TUBB3
NPAS1 HAUS6
NPAS1 PPP6R1
NPAS1 DNAJB5
NPAS1 SMG7
NPAS1 FAM83D
NPAS1 CRYBG3
NPAS1 ARNT
NPAS1 ARNT2
NPAS1 HSPA8
RALB TPP2
RALB ALDH18A1
RALB DBT
RALB EXOC8
RALB MAPK14
RALB PAM
RALB XPO5
RALB ANKRD13A
RALB TGIF2LY
VIPR2 SLC19A2
VIPR2 SNX17
VIPR2 AIG1
VIPR2 EVI5L
VIPR2 CERS5
VIPR2 TBRG4
VIPR2 TMEM186
VIPR2 ATP5A1
VIPR2 ADCK4
VIPR2 NR2F2
VIPR2 DNAAF5
VIPR2 BZW2
VIPR2 OPA1
VIPR2 PDS5A
VIPR2 GLMN
VIPR2 SURF4
VIPR2 ECSIT
VIPR2 CDS1
VIPR2 FASTKD1
VIPR2 DYM
VIPR2 FITM2
VIPR2 SC5D
VIPR2 NOP9
VIPR2 TUBGCP2
VIPR2 SAAL1
VIPR2 SLC35F2
VIPR2 ATP5B
VIPR2 CERS2
VIPR2 PIGN
VIPR2 KIAA1524
VIPR2 SPG11
VIPR2 YIPF4
VIPR2 VEZT
VIPR2 TMEM164
VIPR2 RAB21
VIPR2 VPS8
VIPR2 TMEM245
VIPR2 CXCR4
VIPR2 OTULIN
VIPR2 KIAA1715
VIPR2 REEP4
VIPR2 SLC5A3
VIPR2 XPO7
VIPR2 RABGAP1L
VIPR2 GPRC5C
VIPR2 ELOVL2
VIPR2 TMEM246
VIPR2 LGALS1
VIPR2 C15orf61
VIPR2 C1orf112
VIPR2 ALG8
VIPR2 EBP
VIPR2 PLIN3
VIPR2 BRAT1
VIPR2 MTOR
VIPR2 PDS5B
VIPR2 CYP2S1
VIPR2 SYNGR2
VIPR2 ERMP1
VIPR2 HEATR3
VIPR2 SETX
VIPR2 CERS6
VIPR2 ALG10
VIPR2 SERINC1
VIPR2 C4orf32
VIPR2 YIPF3
VIPR2 RINT1
VIPR2 HSDL1
VIPR2 ND4
VIPR2 XPO4
VIPR2 CMTM4
VIPR2 ADCK1
VIPR2 VPS18
VIPR2 C10orf35
VIPR2 HMOX2
VIPR2 POMK
VIPR2 LMBRD2
VIPR2 SLC35F1
VIPR2 MTX1
PHF20L1 CHD4
PHF20L1 BCL11A
PHF20L1 KANSL1
PHF20L1 GATAD2A
PHF20L1 HDAC2
PHF20L1 MTA2
PHF20L1 CHD3
PHF20L1 MBD3
PHF20L1 GATAD2B
PHF20L1 MTA1
TXNL4A SNRPN
TXNL4A SNRPF
TXNL4A DDX23
TXNL4A TSSC4
TXNL4A CD2BP2
TXNL4A PRPF3
TXNL4A SNRPG
TXNL4A SNRNP40
TXNL4A PRPF6
THAP10 TP53BP1
TEX28 KIF14
TEX28 SARAF
TEX28 POM121
TEX28 ZNF865
TEX28 PDE3B
TEX28 KIAA0100
TEX28 FBXO28
TEX28 RTFDC1
TEX28 TRIM13
TEX28 FAM189B
TEX28 SMPD2
TEX28 TRPM7
TEX28 SNX5
TEX28 TMCC3
TEX28 TMEM201
TEX28 TMCC2
TEX28 STX18
TEX28 GRAMD1A
LPCAT1 MSTO1
LPCAT1 MTR
LPCAT1 SLC27A2
LPCAT1 DIP2A
SGCD C4orf32
SGCD C10orf35
SGCD ACP2
SGCD DNAJB9
DHRS2 AP3S1
DHRS2 HBB
DHRS2 SDC2
DHRS2 SDC1
DHRS2 GMEB1
DHRS2 CD44
DHRS2 TMEFF1
TRIM44 CCDC112
TRIM44 SPATS2L
TRIM44 FGFRL1
TRIM44 TSPYL1
TRIM44 SRBD1
TRIM44 TAF1C
TRIM44 MICU2
TRIM44 FEM1B
TRIM44 BBS2
TRIM44 MICU1
TRIM44 MYBBP1A
TRIM44 CCDC151
TRIM44 ANKRD30B
TRIM44 TRAF7
TRIM44 METTL8
TRIM44 ZNF91
TRIM44 DACH1
TRIM44 TAF1A
TRIM44 RNF187
TRIM44 BBX
TRIM44 TRIM10
TRIM44 TRIM17
TRIM44 DDX24
TRIM44 TRIM11
TRIM44 TAF1B
TRIM44 BBS1
TRIM44 DACH2
TRIM44 CDCA8
TRIM44 TXLNG
TRIM44 CCDC15
TRIM44 C17orf49
TRIM44 TRIM47
TRIM44 MCRS1
TRIM44 CUL2
TRIM44 TXLNA
TRIM44 SPATS2
TRIM44 TAF1D
NSMCE1 SMC6
NSMCE1 NDNL2
NSMCE1 NSMCE2
NSMCE1 OBFC1
NSMCE1 ZNF597
NSMCE1 SIMC1
NSMCE1 MAGEB10
NSMCE1 SMC5
NSMCE1 NSMCE4A
NSMCE1 EID3
NSMCE1 PMF1
MXRA7 GUCY1B3
MAGI1 PTPN14
MAGI1 LDLRAD4
MAGI1 CYYR1
MB ANK1
MB CORT
POLDIP3 UBR1
POLDIP3 SARNP
POLDIP3 KLHL20
POLDIP3 CYB5D2
PIGS PRSS50
PIGS VNN2
PIGS PIGT
ARHGEF12 MYO6
ARHGEF12 SLC25A41
ARHGEF12 TRMT61A
ARHGEF12 VAPB
ARHGEF12 VAPA
ARHGEF12 RHOA
ARHGEF12 RHOC
DDX19B IL36RN
DDX19B NARS
DDX19B LCN2
DDX19B MVP
DDX19B TRIM25
DDX19B AKR1B10
DDX19B SERPINA3
DDX19B ENSA
DDX19B LGALS7
DDX19B IGLL5
DDX19B IGKC
DDX19B LCP1
DDX19B ANXA1
DDX19B HAL
DDX19B TGM1
DDX19B CRABP2
DDX19B SERPINB1
DDX19B FCGBP
DDX19B HP
DDX19B IGHG1
DDX19B TREX2
DDX19B LAMP2
DDX19B TF
DDX19B CALML3
